marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	22471443	R13YYREI7JFIB7	B003VVFGWC	503390821	Veronica Mars Season 2	Digital_Video_Download	5	0	0	N	Y	Five Stars	Veronica is smart, sassy and a very good private eye!	2015-08-31
US	18254281	RCHU1XV6FPGVI	B00X8UKEEQ	666093513	Catastrophe - Season 1	Digital_Video_Download	5	0	0	N	N	Utterly fantastic	Spot on. Absolutely hilarious in s completely realistic, relatable way.	2015-08-31
US	20345069	R7QQLNZR3DQXK	B00NIZJDQ6	261798659	The Skeleton Twins	Digital_Video_Download	1	0	1	N	Y	Movie flatlines	Husband tried to watch it, gave up halfway.He said the issue with this film is there are problems, but no conflicts. The film has no pulse. Thumbs down.	2015-08-31
US	21940812	R3N0KWE6IFB25D	B00NL5R7NO	858128744	Ken Burns: The Roosevelts - An Intimate History Season 1	Digital_Video_Download	5	0	0	N	Y	Five Stars	Truly Ken Burns at his best, amazing archival footage and fascinating narrative,  I've watched more than once	2015-08-31
US	38741262	R1T4GQD1FHNVK	B00VFSIZ3K	110665514	Belle and Sebastian	Digital_Video_Download	4	0	0	N	Y	We liked it	We liked it	2015-08-31
US	35764851	R2SW1X1KAF7H8W	B00CW8DRU8	623814703	The Newsroom: Season 1	Digital_Video_Download	4	0	0	N	Y	Four Stars	Greet series	2015-08-31
US	28306734	R5L8DAD506I2J	B00MR9UY8A	123599100	Hand of God - Season 1	Digital_Video_Download	5	0	0	N	Y	Five Stars	First show was great	2015-08-31
US	5674656	R26W24QW0DY0B0	B00BLCHZC2	147054708	Vikings Season 1	Digital_Video_Download	5	0	0	N	Y	Five Stars	100% â¤ï¸â¤ï¸â¤ï¸	2015-08-31
US	959320	R2D5W41P3QGCFF	B011KKCL5A	633716666	The Longest Ride	Digital_Video_Download	5	1	1	N	Y	Five Stars	Sparks always delivers on a great book and movie.  Just makes you feel good.	2015-08-31
US	49886899	R2QWJLYEET63WN	B007RFBNR0	452796529	Goin' South	Digital_Video_Download	1	0	2	N	Y	Silliness!	Silly, predictable old-timey Western, poorly acted and directed.	2015-08-31
US	42306888	R12UZ6LQTQCAZA	B00CBZYPTY	192153545	Tumble Leaf Season 1	Digital_Video_Download	5	0	0	N	Y	Five Stars	Our toddler loves this show. Little does he know, so do his parents!	2015-08-31
US	37505257	R1LU2WUJ6BPI46	B008Y7G3JS	857923687	Amelie (English Subtitled)	Digital_Video_Download	4	0	1	N	Y	Four Stars	Great	2015-08-31
US	23367798	R3CCP3JBZI24KM	B00ZP9PPMO	956172056	Under The Dome Season 3	Digital_Video_Download	5	0	0	N	Y	Five Stars	Great show!!	2015-08-31
US	44304	R2B6VM6OV8QJCX	B0077RUCRK	328462806	Carnivale: Season 2	Digital_Video_Download	4	0	0	N	Y	Four Stars	Left me wanting more	2015-08-31
US	49016948	R5M1PFJZPH7AC	B001G393Z8	752918965	Phantom Planet (1961)	Digital_Video_Download	2	1	2	N	Y	Best aspect: hilarious special effects	I guess you could watch this just for the opportunity to laugh at the special effects, which probably were laughable even when the movie was originally made.  But there weren't any more merits to the movie that would enable me to rate it with 3 stars.  Often movie makers realize this before the movie is released and throw in enough gratuitous nudity to compensate, but apparently the creators of this movie thought they had put together an artistic gem that needed nothing more.	2015-08-31
US	21529226	R8ZK29NWDDNGZ	B0142KGGNS	526249297	Little Boy	Digital_Video_Download	5	0	0	N	Y	Five Stars	Great family movie!	2015-08-31
US	15471703	R1BEBMYZW5ZHW	B000HL2J0G	280072987	MacGyver - Season 1	Digital_Video_Download	5	0	0	N	Y	Five Stars	Blast from the past.	2015-08-31
US	15858905	RKAD7KP18BSS	B01347V50Y	479335063	Sneaky Pete - Season 1	Digital_Video_Download	5	0	0	N	Y	good storyline, likable characters	hope to see more of this series, good storyline, likable characters.	2015-08-31
US	14592071	R3IYDXZQBWOKBE	B003MXD694	281834042	Fantastic Mr. Fox	Digital_Video_Download	5	0	0	N	Y	Five Stars	Delightful comedy!	2015-08-31
US	44877916	R2OL3TZHVPA6TT	B00COGZ8FU	371110390	Jack Reacher	Digital_Video_Download	5	0	0	N	Y	Five Stars	tgnsrezntntnnxsth	2015-08-31
US	43194960	R2AFZ9915IYHGX	B003N1KND2	254702207	The Backyardigans Season 2	Digital_Video_Download	4	0	0	N	Y	Four Stars	My grandchildren love it.	2015-08-31
US	15109631	R26EEFYOSUOZO	B00R2Z32PQ	600191340	Teenage Mutant Ninja Turtles	Digital_Video_Download	2	0	0	N	Y	Two Stars	This is an old photo from a few months back. I think it was 383hp to 497trq.	2015-08-31
US	49016948	R5Y8BMW7XWYSN	B00S1Z5Z42	65459000	Against the Sun	Digital_Video_Download	4	0	0	N	Y	Who are we? Let's spend a few weeks together on a small raft in the middle of the ocean, and find out!	I really liked this movie.  I appreciated the early tension between the characters on the raft that could easily go south to catastrophe, or not.  And the way the tension was finally resolved and how the results reflected the personalities of the characters was meaningful to me.	2015-08-31
US	31348215	R33QQFXPU288NP	B009DBASPY	322607720	A Princess For Christmas	Digital_Video_Download	2	1	1	N	Y	Mediocre	Mediocre acting on everyone's part except Heughan.	2015-08-31
US	16978072	R2FSQ2V4N1SQJP	B00ZPT0PNS	651497396	Suits, Season 5	Digital_Video_Download	4	1	1	N	Y	One of the best series, I have ever seen	One of the best series, I have ever seen.  The different interaction between the key actors and the supporting actors are fascinating and very intriguing....  The script is superbly written.	2015-08-31
US	26540092	R3PCJCT6RZTCI8	B00O4UXFUO	773795700	Inner Demons	Digital_Video_Download	3	1	2	N	Y	Meh	Meh, nothing super awful, nothing really great	2015-08-31
US	16690442	R18QZV4KNRPWAW	B008947J8U	732275122	Longmire: The Complete First Season	Digital_Video_Download	5	0	0	N	Y	Awesome	This is a great show,  great characters , Especially  Longmire . Glad Net flix picked it up	2015-08-31
US	30871924	R1WKMGS6L2FS3C	B00M90R2D2	210676725	They Came Together	Digital_Video_Download	2	0	0	N	Y	Just too silly.	Couldn't finish it.	2015-08-31
US	11181948	RRXAWSIZ2WTO	B0122UJQ00	519272836	Strike Back: Season 3	Digital_Video_Download	5	0	0	N	Y	Five Stars	Love it, watch at least one show every night before bed.  Hope they are back for another season.	2015-08-31
US	30132350	R3RPU9XOO53EFC	B00XOX9QCS	895883504	Mad Max: Fury Road	Digital_Video_Download	5	0	1	N	Y	Action-packed.	Fun. Action-packed. Best movie of 2015. (Until Star Wars, of course.)	2015-08-31
US	4542593	R3G8ZGGB7GOE3Q	B00ZQGSQBS	177972896	Game of Thrones Season 5	Digital_Video_Download	5	1	1	N	Y	Five Stars	Keeps getting better	2015-08-31
US	47365111	R8KN6BQU7D4KI	B005HFW8A8	917903750	Mission Impossible Season 1	Digital_Video_Download	3	1	2	N	Y	Three Stars	Old	2015-08-31
US	50097012	R29NIOR7QA50CJ	B00S74JA9S	643792343	Still Life	Digital_Video_Download	5	0	0	N	Y	Absolutely wonderful movie.	I happened across this movie while browsing videos to watch; I just finished it.  It's a very quiet, powerful, powerful, movie.  We never know how our lives will impact those around us, and that is a great part of what this movie is about.It's a good thing to pay attention to how we interact with those around us. I loved seeing how John May began to move out of the box of his life and learn to live in new ways.  Others have written so beautifully about this sleeper of a lovely film; I am so glad that I watched it and will recommend it to others.<br /><br />It's a slow, thoughtful, and thought-provoking film.	2015-08-31
US	22704919	R2M7G42APT2L7J	B00950V582	506930981	Just My Luck	Digital_Video_Download	5	1	1	N	Y	Five Stars	Such fun and the prop work, pratfalls and double takes, priceless!!	2015-08-31
US	25040236	RY3NXPJF70V0M	B0099JKTFO	886803651	Sons Of Anarchy Season 5	Digital_Video_Download	5	0	0	N	Y	Five Stars	Excellent.	2015-08-31
US	12636480	R1GOH23NEGY7IX	B00NL5NGPW	858128744	Ken Burns: The Roosevelts - An Intimate History Season 1	Digital_Video_Download	5	0	0	N	Y	Five Stars	Excellent	2015-08-31
US	16791551	R2DWVIDNKIK7YH	B00GRROO0W	891230933	Treme: Season 3	Digital_Video_Download	5	0	0	N	Y	Watch ALL 4 Seasons!	I just can't say enough good about this whole series. I have several generations of family history in this amazing, crazy, politic-ridden town and in LOVE with the music, art and energy of the area. It's magical and this whole series captured it...to a &#34;T.&#34; If you want to know more about the heartbeat of this town, watch all 4 seasons!	2015-08-31
US	48024766	RPVSUUBDB904Z	B009P4CD66	799101854	Charlie Chan In The Secret Service	Digital_Video_Download	3	0	0	N	Y	Typical Charlie Chan flick	Typical Charlie Chan flick. OK light period  entertainment.	2015-08-31
US	6401715	R1XQVU64Q8DIS	B00J7JY812	540211273	Orphan Black, Season 2	Digital_Video_Download	5	0	0	N	Y	Five Stars	Fabulous!!	2015-08-31
US	37866853	R2I82OSOHIB5T1	B004L9NDS2	248762878	Baseball: A Film by Ken Burns (Includes the Tenth Inning)	Digital_Video_Download	5	0	0	N	Y	Five Stars	Excellent	2015-08-31
US	29331686	R2Z6QZL05ZF9FV	B00N8MA9VM	661852	The Wire Season 3	Digital_Video_Download	5	0	0	N	Y	Five Stars	Great seriers	2015-08-31
US	29649971	R2K8VJO53APQHQ	B013496WRI	479335063	Sneaky Pete - Season 1 [Ultra HD]	Digital_Video_Download	5	0	0	N	Y	Really enjoyed the Pilot and I hope you decide to make ...	Really enjoyed the Pilot and I hope you decide to make this a series...  We would watch it ...	2015-08-31
US	42458670	R1UCNBPY8BY7CF	B013497N1C	479335063	Sneaky Pete - Season 1	Digital_Video_Download	5	0	0	N	Y	Great first episode	I really enjoyed this first episode.  I hope that Amazon continues with this series, and I hope that it doesn't devolve into something vulgar (like many Amazon series do).	2015-08-31
US	52461988	R5P0YEZBE21GM	B006VRDZ44	349778282	Boardwalk Empire: Season 1	Digital_Video_Download	5	0	0	N	Y	I was blown away by how good this show is	I decided to download some episodes from Season 1 for a long plane flight. I was blown away by how good this show is. The Acting, writing, set design, etc. This was one of the best things I've seen on TV.	2015-08-31
US	37874432	R2RYLWV7EC34U8	B00WU3LFKE	275094251	Falling Angels	Digital_Video_Download	1	0	0	N	Y	One Star	Terrible movie	2015-08-31
US	50318896	R1TI1VE16ZBVBM	B00S0007QE	447070861	It's Always Sunny in Philadelphia Season 10	Digital_Video_Download	5	0	0	N	Y	One of the funniest shows on TV	This show is consistently funny every single episode. When my wife and I are watching back through them, we have to laugh because, invariably, one of us says &#34;Oh, this is a funny one,&#34; when we start the episode.	2015-08-31
US	45338626	RJ258TN41U2IN	B00PYU6F3M	622630411	Teen Wolf Season 4	Digital_Video_Download	4	0	0	N	Y	Good show, fun	Good show, fun, some interesting  new takes on old &#34;supernatural&#34; ideas - particularly for a show that's on MTV - acting and dialogue can be a bit clunky at times, but all in all, would rate each season so far(1-4) 4 stars	2015-08-31
US	52508763	ROUQO9DYIH3ND	B00N40G62E	993744762	Words and Pictures	Digital_Video_Download	5	0	0	N	Y	Might watch twice	I was surprised that I enjoyed this film as much as I did. These romantic things are not usually my favorites, but this one I might even watch again.	2015-08-31
US	51151445	RRWM85OK86WF3	B013488XFS	479335063	Sneaky Pete - Season 1	Digital_Video_Download	5	0	0	N	Y	Five Stars	Fun assortment of characters.	2015-08-31
US	52638057	R3DYLDT3UU24U8	B0033W47HY	81797718	The Civil War: A Film By Ken Burns Season 1	Digital_Video_Download	5	0	0	N	Y	Five Stars	Fascinating history, well told.  I will probably watch it again. I learned more than I ever had in school.	2015-08-31
US	13902955	R1PQOXZFJO5E7H	B00COHCU0U	267092017	Parker	Digital_Video_Download	4	0	0	N	Y	Liked it	Liked it<br />Typical JS plot line	2015-08-31
US	22422950	R3E9UT11L8L9X3	B00N8MA9VM	661852	The Wire Season 3	Digital_Video_Download	5	0	0	N	Y	Five Stars	great series	2015-08-31
US	802932	ROD3G1HNCR5OQ	B00XWUS08O	686580883	Entourage: Season 4	Digital_Video_Download	5	0	0	N	Y	love it!	Watching them all over again, love it!	2015-08-31
US	20804719	R2479ASTZG1E02	B00LS89GNU	138055128	Wild Horse, Wild Ride	Digital_Video_Download	3	0	1	N	Y	Three Stars	it is okay	2015-08-31
US	49719489	R16OH3SXRD6KP3	B007Q34UF0	438773636	Lewis Black: Red, White and Screwed	Digital_Video_Download	1	0	0	N	Y	One Star	he used to be funny	2015-08-31
US	13196079	R2GKLTWLA3I2Q4	B00KKGTPRI	237859554	Falling Skies Season 4	Digital_Video_Download	5	0	0	N	Y	Goodbye weekends.	Ending up binge watching all five seasons in a week. A non stop section paced sci-fi show. My only annoyance was how often the main characters keep getting themself caught.	2015-08-31
US	39042766	RUU04WW85C6LJ	B010ND1DZY	731619753	Danny Collins	Digital_Video_Download	5	0	0	N	Y	Five Stars	Great movie	2015-08-31
US	39038529	R2J0J1S9ZSB20	B00KMGZWVO	989256760	I'll Follow You Down	Digital_Video_Download	3	0	0	N	Y	Three Stars	Good sci-fi story.	2015-08-31
US	52312523	R28F27CUT4GEGU	B0093SKX8O	770226128	Dynasty, Season 1	Digital_Video_Download	1	1	2	N	Y	One Star	Dynasty doesn't hold up. But did it even hold up in the 1980s?	2015-08-31
US	1733196	R3R57CQTTEYPYV	B00FOILW5A	76548106	Grimm Season 3	Digital_Video_Download	5	0	0	N	Y	Five Stars	Consistently good plot lines. Never slow.	2015-08-31
US	23486259	RPTJ1CXW4DGJI	B00ASIT1A4	178033767	The Words	Digital_Video_Download	4	0	0	N	Y	Four Stars	It was good, not great, but good.<br />An enjoyable evening	2015-08-31
US	25904667	R1QEX9FN6WWF48	B00SU0GAF6	303361270	Bayou Blue	Digital_Video_Download	4	0	0	N	Y	also very sad.	Interesting Docu, also very sad.	2015-08-31
US	48714565	RVT238619FSMI	B00UT3ZHLK	932093649	Penguins of Madagascar	Digital_Video_Download	5	0	0	N	Y	Five Stars	Thanks	2015-08-31
US	13880059	R17I5O01RHSA27	B006Z1GLHO	269176226	How I Met Your Mother Season 2	Digital_Video_Download	5	0	0	N	Y	Watch it! So silly.	Good season, great show.	2015-08-31
US	33425101	R3QCPP9H12RLA3	B00687Q0VC	661839716	John Adams Season 1	Digital_Video_Download	5	0	0	N	Y	John Adams, Well Done!	Very well done, good cinematography, good costumes great acting and a likely more realistic view of what the people were like, the bickering that took place just like today and how this country was really formed. I learned Thomas Jefferson was shy and wrote the entire Declaration of Independence, some editing afterword by others but his concept. He also wanted to abolish slavery in the document, Southern states wouldn't have signed it and we wouldn't have the country we have today. Competing economic interests just like today. Want to see more!	2015-08-31
US	25821644	R2O5P9PG2P9SKN	B00J8V3UG8	901116394	Oranges and Sunshine	Digital_Video_Download	5	0	0	N	Y	Five Stars	Great movie.	2015-08-31
US	1205332	R1MFQY2MG8UQ4U	B000HKYMC0	348779086	Star Trek Season 3	Digital_Video_Download	4	0	0	N	Y	and the quality of the writing simply was most as good,	Third season started to slip as Gene Roddenberry had gone on to another project, and the quality of the writing simply was most as good,	2015-08-31
US	4242375	RIUPM44BYPF7B	B00XOXDXV8	895883504	Mad Max: Fury Road	Digital_Video_Download	5	0	1	N	Y	Five Stars	If I had 10 thumbs, they'd all be up!	2015-08-31
US	25473303	RD66QM2X9X0J0	B00ZS81O6I	852029543	Fireman Sam Season 8	Digital_Video_Download	5	0	0	N	Y	Great cartoon	My kids love this show. The quirky characters are fun, and great lessons are taught.	2015-08-31
US	43502412	RNG9XQPWMXU1G	B00H9UYCOY	93099936	Jackass Presents: Bad Grandpa - Extended	Digital_Video_Download	3	0	0	N	Y	Three Stars	There are some really stupid/funny scenes.	2015-08-31
US	33098325	R2P6NHEDV7BOKL	B00QL2C6BW	720782147	Silent Witness	Digital_Video_Download	5	0	0	N	Y	Enjoyable Watch	Intriguing. Holds your attention.  Life in the rough..	2015-08-31
US	39817566	R3R8PDVBH1ZVMF	B0124TM5TI	657959536	Barbie in Rock 'N Royals	Digital_Video_Download	5	10	12	N	Y	we can all get along if we try	This is a great movie for kids.. It teaches how to compromise ,caring ,sharing and no matter our backgrounds we can all get along if we try	2015-08-31
US	23109705	R1JRLPVK2LDODO	B00DZKQRKE	785853864	Covert Affairs Season 4	Digital_Video_Download	5	0	0	N	Y	Love it!	Intriguing show & characters, I like the plots.	2015-08-31
US	20344530	R1MY9H16Q9U056	B00II399HG	229079282	The Monuments Men	Digital_Video_Download	5	0	0	N	Y	Five Stars	Excellent portrayal of Germany!  Great story.	2015-08-31
US	12599561	R1SDBGYCX48OW3	B00OOKUC46	692387013	The Newsroom Season 2	Digital_Video_Download	5	0	0	N	Y	Five Stars	Good show!	2015-08-31
US	47103616	R3F7RW8JM0WILH	B00PSP0CUU	891670177	EAT	Digital_Video_Download	4	0	0	N	Y	Four Stars	Pretty decent film. Kinda gory, but that's what you would expect with this kind of film. The	2015-08-31
US	41165715	R2V2IRWNH1XQO8	B013QOKUME	785674435	Hot Pursuit	Digital_Video_Download	1	0	0	N	Y	One Star	Pure garbage, nothing worthwhile in the whole stinking movie. Two hours of your life wasted.	2015-08-31
US	38899527	R2PCHQBFL3W21S	B010AI9YCG	420702117	Extant, Season 2	Digital_Video_Download	5	0	0	N	Y	Five Stars	Great show	2015-08-31
US	31562353	R2MX7ZXDKXXSP3	B002KMA696	237861638	Richard Pryor: Live & Smokin	Digital_Video_Download	5	0	0	N	Y	Five Stars	â­ï¸â­ï¸â­ï¸â­ï¸â­ï¸	2015-08-31
